20.000000 27.623804 85.227093 0.612261 27.623793 85.227098 0.952088 0.612260
21.000000 27.624042 85.226977 0.648212 27.623811 85.227090 0.952680 0.648203
22.000000 27.629752 85.224250 0.758951 27.624171 85.226885 0.958244 0.758484
23.000000 27.613200 85.232828 0.777317 27.623925 85.226794 0.958598 0.776902
24.000000 27.617169 85.230568 0.566141 27.623608 85.227116 0.959038 0.566098
25.000000 27.623684 85.227134 0.522758 27.623764 85.227091 0.955497 0.522760
26.000000 27.623650 85.227167 0.523928 27.623826 85.227074 0.955139 0.523933
27.000000 27.623395 85.227322 0.523406 27.623767 85.227126 0.954260 0.523415
28.000000 27.624047 85.227021 0.573330 27.623808 85.227149 0.951688 0.573323
29.000000 27.623737 85.227133 0.613752 27.623824 85.227105 0.956092 0.613756
30.000000 27.624684 85.226671 0.614659 27.623608 85.227247 0.953720 0.614622
31.000000 27.623714 85.227177 0.662020 27.623557 85.227265 0.943417 0.662014
32.000000 27.615564 85.231585 0.574948 27.623331 85.227334 0.934639 0.574749
33.000000 27.622875 85.227621 0.513963 27.623686 85.227203 0.925863 0.513992
34.000000 27.624385 85.226879 0.442748 27.623771 85.227219 0.918204 0.442721
35.000000 27.623740 85.227189 0.451182 27.623786 85.227149 0.922630 0.451182
36.000000 27.623807 85.227122 0.572782 27.623783 85.227130 0.929807 0.572781
37.000000 27.623830 85.227118 0.567217 27.623887 85.227074 0.929683 0.567219
38.000000 27.624022 85.227012 0.513829 27.623785 85.227139 0.929819 0.513819
39.000000 27.626838 85.225601 0.580381 27.623970 85.227055 0.934197 0.580179
40.000000 27.623437 85.227254 0.654674 27.623870 85.226974 0.938105 0.654689
41.000000 27.624228 85.226801 0.711104 27.623382 85.227276 0.944607 0.711071
42.000000 27.624933 85.226502 0.834081 27.623875 85.227057 0.944424 0.834013
43.000000 27.624471 85.226780 0.816761 27.623650 85.227214 0.943173 0.816715
44.000000 27.624997 85.226536 0.887642 27.623845 85.227105 0.943520 0.887557
45.000000 27.624217 85.226903 0.940339 27.623742 85.227188 0.942821 0.940313
46.000000 27.624736 85.226643 1.046873 27.623827 85.227083 0.940233 1.046790
47.000000 27.623720 85.227164 1.119038 27.623662 85.227198 0.939618 1.119035
48.000000 27.623568 85.227237 1.124417 27.623765 85.227138 0.939951 1.124432
49.000000 27.622513 85.227813 1.097813 27.623708 85.227172 0.938565 1.097880
50.000000 27.627657 85.225276 1.144908 27.623977 85.227153 0.940458 1.144420
51.000000 27.624867 85.226647 1.232059 27.624215 85.226958 0.947522 1.231991
52.000000 27.624154 85.226962 1.192391 27.623817 85.227089 0.951000 1.192360
53.000000 27.623791 85.227102 1.218358 27.623891 85.227060 0.952826 1.218366
54.000000 27.622696 85.227647 1.169518 27.623736 85.227124 0.953100 1.169571
55.000000 27.623392 85.227312 1.108568 27.623876 85.227026 0.953851 1.108590
56.000000 27.622078 85.228004 0.879947 27.623668 85.227238 0.957897 0.879995
57.000000 27.625869 85.226141 0.863834 27.623896 85.227115 0.956937 0.863720
58.000000 27.628176 85.224993 1.084354 27.623968 85.227055 0.961374 1.083984
59.000000 27.624924 85.226518 1.102336 27.623856 85.227073 0.960561 1.102273
60.000000 27.616270 85.231155 1.024857 27.623546 85.227129 0.960834 1.024705
61.000000 27.623696 85.227085 0.948434 27.623821 85.226967 0.956392 0.948434
62.000000 27.621694 85.228203 0.864427 27.623696 85.227187 0.949867 0.864487
63.000000 27.624086 85.226963 0.837071 27.623821 85.227116 0.948888 0.837059
64.000000 27.623683 85.227174 0.830981 27.623854 85.227075 0.947602 0.830988
65.000000 27.623722 85.227168 0.846302 27.623760 85.227141 0.945348 0.846303
66.000000 27.623524 85.227246 0.908398 27.623714 85.227117 0.946702 0.908404
67.000000 27.622432 85.227787 0.949451 27.623877 85.227050 0.948252 0.949517
68.000000 27.621730 85.228207 0.764775 27.623687 85.227175 0.942700 0.764833
69.000000 27.622508 85.227815 0.728766 27.623522 85.227296 0.938984 0.728803
70.000000 27.622480 85.227815 0.896113 27.623764 85.227139 0.941422 0.896173
71.000000 27.627243 85.225487 0.924199 27.623953 85.227188 0.941523 0.923874
72.000000 27.626358 85.225812 1.119716 27.623965 85.226967 0.952287 1.119481
73.000000 27.623498 85.227267 1.133680 27.623834 85.227071 0.951558 1.133697
74.000000 27.623247 85.227379 1.152606 27.623749 85.227112 0.953012 1.152633
75.000000 27.625348 85.226322 1.178436 27.623839 85.227100 0.952531 1.178313
76.000000 27.624034 85.226974 1.187101 27.623897 85.227068 0.954307 1.187094
77.000000 27.624048 85.226943 1.108284 27.623864 85.227028 0.955115 1.108272
78.000000 27.621834 85.228083 1.067796 27.623775 85.227047 0.952346 1.067865
79.000000 27.622665 85.227665 0.991636 27.623941 85.226995 0.953764 0.991691
