20.000000 27.999369 84.821290 0.678597 27.999136 84.819980 0.962257 0.678610
21.000000 27.999064 84.820140 0.552138 27.999025 84.820003 0.955247 0.552143
22.000000 27.999138 84.819537 0.520763 27.999166 84.819585 0.949572 0.520762
23.000000 27.999187 84.819303 0.520155 27.999215 84.819440 0.949865 0.520148
24.000000 27.999110 84.817501 0.531774 27.999331 84.819108 0.945280 0.531602
25.000000 27.999152 84.818809 0.614680 27.999241 84.819426 0.950330 0.614630
26.000000 27.999173 84.819724 0.606910 27.999121 84.819586 0.950636 0.606916
27.000000 27.999084 84.818753 0.637393 27.999247 84.819264 0.944242 0.637351
28.000000 27.999115 84.819549 0.689350 27.999090 84.819620 0.937158 0.689341
29.000000 27.999125 84.819188 0.529356 27.999183 84.819303 0.923622 0.529349
30.000000 27.999193 84.819431 0.464937 27.999161 84.819308 0.909672 0.464946
31.000000 27.999212 84.819017 0.437779 27.999278 84.819117 0.906824 0.437773
32.000000 27.999088 84.817881 0.534234 27.999400 84.819170 0.923065 0.534047
33.000000 27.999110 84.819666 0.580495 27.999067 84.819647 0.920847 0.580494
34.000000 27.999230 84.820433 0.542290 27.999048 84.819737 0.923366 0.542316
35.000000 27.999247 84.818856 0.497971 27.999286 84.819153 0.921003 0.497942
36.000000 27.999147 84.819498 0.611333 27.999169 84.819535 0.927110 0.611331
37.000000 27.999278 84.819977 0.626289 27.999124 84.819675 0.932475 0.626299
38.000000 27.999268 84.819362 0.750242 27.999268 84.819401 0.938515 0.750238
39.000000 27.999191 84.819961 0.824381 27.999102 84.819665 0.938058 0.824401
40.000000 27.999156 84.819504 0.859920 27.999145 84.819510 0.936749 0.859918
41.000000 27.999137 84.819414 0.916656 27.999164 84.819514 0.939761 0.916645
42.000000 27.999036 84.819168 0.948335 27.999165 84.819492 0.931688 0.948294
43.000000 27.999191 84.819402 1.022455 27.999207 84.819367 0.931150 1.022463
44.000000 27.999164 84.819541 1.133286 27.999157 84.819510 0.933156 1.133290
45.000000 27.999086 84.820013 1.099163 27.999046 84.819759 0.931170 1.099195
46.000000 27.999136 84.819464 1.089538 27.999116 84.819495 0.930430 1.089530
47.000000 27.999143 84.819548 1.232762 27.999139 84.819489 0.936105 1.232772
48.000000 27.999083 84.819558 1.190390 27.999082 84.819549 0.940713 1.190392
49.000000 27.999186 84.819378 1.184817 27.999207 84.819419 0.944957 1.184814
50.000000 27.999158 84.819566 1.184080 27.999160 84.819568 0.947431 1.184080
51.000000 27.999179 84.819767 1.127917 27.999138 84.819571 0.945008 1.127937
52.000000 27.999473 84.821326 1.003271 27.999045 84.819645 0.950221 1.003269
53.000000 27.999033 84.818208 0.923803 27.999280 84.819406 0.952749 0.923632
54.000000 27.999075 84.819472 1.002721 27.999004 84.819860 0.955723 1.002673
55.000000 27.999198 84.819586 1.136519 27.999156 84.819483 0.955776 1.136526
56.000000 27.999214 84.819472 1.103110 27.999264 84.819433 0.957720 1.103119
57.000000 27.999174 84.819502 0.997085 27.999164 84.819503 0.954292 0.997084
58.000000 27.999174 84.819258 0.931656 27.999232 84.819483 0.947531 0.931633
59.000000 27.999141 84.819618 0.852211 27.999152 84.819552 0.944500 0.852219
60.000000 27.999168 84.819410 0.818902 27.999194 84.819423 0.941119 0.818903
61.000000 27.999114 84.819324 0.836820 27.999140 84.819543 0.939858 0.836795
62.000000 27.999167 84.819666 0.839306 27.999115 84.819550 0.938294 0.839313
63.000000 27.999280 84.820651 0.857369 27.999038 84.819683 0.939615 0.857404
64.000000 27.999220 84.819706 0.773803 27.999192 84.819316 0.933775 0.773839
65.000000 27.999160 84.819339 0.726220 27.999148 84.819428 0.933781 0.726209
66.000000 27.999191 84.818563 0.787690 27.999288 84.819238 0.936246 0.787596
67.000000 27.999169 84.818301 0.877986 27.999331 84.819162 0.934793 0.877841
68.000000 27.999190 84.819266 0.986861 27.999211 84.819355 0.942924 0.986851
69.000000 27.999154 84.819475 1.134375 27.999161 84.819537 0.943991 1.134367
70.000000 27.999153 84.819592 1.129077 27.999138 84.819592 0.946453 1.129075
71.000000 27.999215 84.819712 1.124677 27.999178 84.819528 0.948197 1.124695
72.000000 27.999177 84.819209 1.234482 27.999218 84.819491 0.949659 1.234442
73.000000 27.999131 84.819161 1.192502 27.999200 84.819511 0.949140 1.192454
74.000000 27.999192 84.819529 1.100690 27.999205 84.819518 0.949412 1.100693
75.000000 27.999209 84.819644 1.010285 27.999229 84.819460 0.946062 1.010309
76.000000 27.999136 84.820508 0.882719 27.999016 84.819776 0.942682 0.882761
77.000000 27.999136 84.820225 0.755056 27.999095 84.819700 0.945898 0.755091
78.000000 27.999174 84.820011 0.654287 27.999103 84.819631 0.939670 0.654310
79.000000 27.999211 84.818503 0.517010 27.999282 84.819146 0.939029 0.516954
80.000000 27.999131 84.819497 0.540216 27.999077 84.819542 0.938130 0.540210
81.000000 27.999136 84.819457 0.532811 27.999133 84.819460 0.936173 0.532810
82.000000 27.999140 84.820150 0.421155 27.999011 84.819611 0.931279 0.421173
83.000000 27.999174 84.820533 0.420230 27.998929 84.819869 0.931648 0.420242
84.000000 27.999131 84.819175 0.432219 27.999146 84.819445 0.930932 0.432200
85.000000 27.999229 84.818453 0.569437 27.999298 84.819409 0.944350 0.569341
86.000000 27.999191 84.819657 0.613816 27.999185 84.819621 0.947117 0.613819
87.000000 27.999145 84.818947 0.688790 27.999233 84.819663 0.948710 0.688719
88.000000 27.999123 84.819788 0.666797 27.999057 84.819957 0.951051 0.666780
89.000000 27.999144 84.820648 0.677778 27.999040 84.819974 0.949315 0.677806
90.000000 27.999204 84.819629 0.679186 27.999269 84.819535 0.951244 0.679197
91.000000 27.999165 84.819531 0.865185 27.999167 84.819704 0.958469 0.865170
92.000000 27.999165 84.819807 1.048792 27.999167 84.819774 0.962499 1.048795
93.000000 27.999178 84.818803 1.123173 27.999169 84.819429 0.958655 1.123093
94.000000 27.999150 84.819025 1.200209 27.999222 84.819331 0.952642 1.200171
95.000000 27.999132 84.820002 1.075245 27.999070 84.819413 0.947574 1.075293
96.000000 27.999027 84.819503 1.075625 27.998887 84.819696 0.944188 1.075585
97.000000 27.999218 84.820135 1.049385 27.999062 84.819257 0.937391 1.049444
98.000000 27.999156 84.818856 1.010829 27.999213 84.818918 0.934055 1.010826
99.000000 27.999202 84.818772 1.074150 27.999254 84.818917 0.933454 1.074132
100.000000 27.999191 84.818719 1.059406 27.999241 84.818943 0.930813 1.059372
101.000000 27.999140 84.819185 0.870680 27.999076 84.819169 0.919505 0.870674
102.000000 27.999173 84.818885 0.790173 27.999172 84.818932 0.907752 0.790164
103.000000 27.999246 84.819354 0.698184 27.999218 84.819022 0.909803 0.698222
104.000000 27.999227 84.819687 0.610510 27.999104 84.819161 0.913168 0.610545
105.000000 27.999234 84.818229 0.654136 27.999381 84.818825 0.920223 0.654056
106.000000 27.999329 84.818995 0.748797 27.999463 84.818808 0.929920 0.748835
107.000000 27.999203 84.819379 0.665967 27.999197 84.819336 0.935066 0.665970
108.000000 27.999279 84.819521 0.705376 27.999201 84.819475 0.939492 0.705373
109.000000 27.999108 84.816309 0.751404 27.999535 84.819002 0.946710 0.750849
110.000000 27.999209 84.819947 0.833270 27.999125 84.819593 0.946360 0.833292
111.000000 27.999228 84.819354 0.851520 27.999277 84.819267 0.944111 0.851534
112.000000 27.999236 84.819135 0.771009 27.999273 84.819353 0.946479 0.770989
113.000000 27.999000 84.818760 0.887575 27.999165 84.819711 0.950050 0.887450
114.000000 27.999161 84.819224 0.983466 27.999139 84.819578 0.949014 0.983418
115.000000 27.999092 84.820159 1.060714 27.999015 84.819864 0.951981 1.060734
116.000000 27.999174 84.819450 0.968494 27.999197 84.819443 0.949918 0.968497
117.000000 27.999142 84.819563 0.961453 27.999142 84.819553 0.950635 0.961454
118.000000 27.999085 84.819059 0.893316 27.999227 84.819411 0.947490 0.893283
