-1313.000000  -10.000000      -0.7912564       3.2810725       1.1221929
-1312.000000  -10.000000      -0.8143326       3.3286864       1.1384778
-1311.000000  -10.000000      -0.8383648       3.3775665       1.1551958
-1310.000000  -10.000000      -0.8634046       3.4277580       1.1723623
-1309.000000  -10.000000      -0.8895071       3.4793081       1.1899935
-1308.000000  -10.000000      -0.9167309       3.5322659       1.2081061
-1307.000000  -10.000000      -0.9451388       3.5866825       1.2267177
-1306.000000  -10.000000      -0.9747980       3.6426113       1.2458465
-1305.000000  -10.000000      -1.0057800       3.7001079       1.2655114
-1304.000000  -10.000000      -1.0381618       3.7592302       1.2857324
-1303.000000  -10.000000      -1.0720256       3.8200385       1.3065301
-1302.000000  -10.000000      -1.1074596       3.8825955       1.3279259
-1301.000000  -10.000000      -1.1445587       3.9469668       1.3499422
-1300.000000  -10.000000      -1.1834244       4.0132203       1.3726022
-1299.000000  -10.000000      -1.2241662       4.0814268       1.3959302
-1298.000000  -10.000000      -1.2669017       4.1516598       1.4199513
-1297.000000  -10.000000      -1.3117576       4.2239957       1.4446916
-1296.000000  -10.000000      -1.3588706       4.2985135       1.4701782
-1295.000000  -10.000000      -1.4083879       4.3752955       1.4964392
-1294.000000  -10.000000      -1.4604687       4.4544264       1.5235035
-1293.000000  -10.000000      -1.5152850       4.5359939       1.5514013
-1292.000000  -10.000000      -1.5730227       4.6200886       1.5801634
-1291.000000  -10.000000      -1.6338835       4.7068034       1.6098216
-1290.000000  -10.000000      -1.6980856       4.7962337       1.6404085
-1289.000000  -10.000000      -1.7658660       4.8884771       1.6719576
-1288.000000  -10.000000      -1.8374819       4.9836329       1.7045028
-1287.000000  -10.000000      -1.9132132       5.0818017       1.7380786
-1286.000000  -10.000000      -1.9933640       5.1830850       1.7727195
-1285.000000  -10.000000      -2.0782658       5.2875840       1.8084602
-1284.000000  -10.000000      -2.1682799       5.3953991       1.8453352
-1283.000000  -10.000000      -2.2638004       5.5066285       1.8833779
-1282.000000  -10.000000      -2.3652580       5.6213667       1.9226206
-1281.000000  -10.000000      -2.4731232       5.7397027       1.9630939
-1280.000000  -10.000000      -2.5879106       5.8617178       2.0048256
-1279.000000  -10.000000      -2.7101839       5.9874828       2.0478397
-1278.000000  -10.000000      -2.8405604       6.1170543       2.0921558
-1277.000000  -10.000000      -2.9797169       6.2504711       2.1377870
-1276.000000  -10.000000      -3.1283956       6.3877487       2.1847387
-1275.000000  -10.000000      -3.2874108       6.5288730       2.2330061
-1274.000000  -10.000000      -3.4576565       6.6737932       2.2825717
-1273.000000  -10.000000      -3.6401133       6.8224122       2.3334024
-1272.000000  -10.000000      -3.8358579       6.9745756       2.3854453
-1271.000000  -10.000000      -4.0460706       7.1300581       2.4386235
-1270.000000  -10.000000      -4.2720455       7.2885472       2.4928300
-1269.000000  -10.000000      -4.5151986       7.4496235       2.5479213
-1268.000000  -10.000000      -4.7770773       7.6127362       2.6037091
-1267.000000  -10.000000      -5.0593684       7.7771753       2.6599506
-1266.000000  -10.000000      -5.3639041       7.9420359       2.7163363
-1265.000000  -10.000000      -5.6926667       8.1061780       2.7724762
-1264.000000  -10.000000      -6.0477881       8.2681767       2.8278830
-1263.000000  -10.000000      -6.4315443       8.4262646       2.8819522
-1262.000000  -10.000000      -6.8463408       8.5782636       2.9339389
-1261.000000  -10.000000      -7.2946866       8.7215066       2.9829310
-1260.000000  -10.000000      -7.7791513       8.8527475       3.0278180
-1259.000000  -10.000000      -8.3023009       8.9680606       3.0672574
-1258.000000  -10.000000      -8.8666039       9.0627315       3.0996367
-1257.000000  -10.000000      -9.4743003       9.1311425       3.1230347
-1256.000000  -10.000000     -10.1272228       9.1666606       3.1351826
-1255.000000  -10.000000     -10.8265619       9.1615388       3.1334308
-1254.000000  -10.000000     -11.5725618       9.1068482       3.1147255
-1253.000000  -10.000000     -12.3641434       8.9924664       3.0756046
-1252.000000  -10.000000     -13.1984518       8.8071550       3.0122244
-1251.000000  -10.000000     -14.0703390       8.5387692       2.9204311
-1250.000000  -10.000000     -14.9718113       8.1746465       2.7958938
-1249.000000  -10.000000     -15.8914953       7.7022249       2.6343161
-1248.000000  -10.000000     -16.8142066       7.1099252       2.4317376
-1247.000000  -10.000000     -17.7207426       6.3883053       2.1849291
-1246.000000  -10.000000     -18.5880398       5.5314403       1.8918640
-1245.000000  -10.000000     -19.3898400       4.5384076       1.5522268
-1244.000000  -10.000000     -20.0979682       3.4146700       1.1678859
-1243.000000  -10.000000     -20.6842295       2.1730786       0.7432367
-1242.000000  -10.000000     -21.1227909       0.8341916       0.2853103
-1241.000000  -10.000000     -21.3927496      -0.5743314      -0.1964329
-1240.000000  -10.000000     -21.4804622      -2.0193469      -0.6906573
-1239.000000  -10.000000     -21.3811812      -3.4647157      -1.1850026
-1238.000000  -10.000000     -21.0996444      -4.8742993      -1.6671085
-1237.000000  -10.000000     -20.6494850      -6.2149548      -2.1256397
-1236.000000  -10.000000     -20.0515963      -7.4590239      -2.5511364
-1235.000000  -10.000000     -19.3318011      -8.5859503      -2.9365680
-1234.000000  -10.000000     -18.5182843      -9.5828855      -3.2775399
-1233.000000  -10.000000     -17.6392109     -10.4443695      -3.5721848
-1232.000000  -10.000000     -16.7208287     -11.1713286      -3.8208194
-1231.000000  -10.000000     -15.7861908     -11.7696915      -4.0254716
-1230.000000  -10.000000     -14.8544894     -12.2489052      -4.1893723
-1229.000000  -10.000000     -13.9408979     -12.6205541      -4.3164837
-1228.000000  -10.000000     -13.0567790     -12.8972061      -4.4111043
-1227.000000  -10.000000     -12.2101150     -13.0915298      -4.4775669
-1226.000000  -10.000000     -11.4060425     -13.2156773      -4.5200278
-1225.000000  -10.000000     -10.6474047     -13.2808944      -4.5423334
-1224.000000  -10.000000      -9.9352686     -13.2973119      -4.5479485
-1223.000000  -10.000000      -9.2693775     -13.2738676      -4.5399301
-1222.000000  -10.000000      -8.6485284     -13.2183180      -4.5209310
-1221.000000  -10.000000      -8.0708752     -13.1373063      -4.4932234
-1220.000000  -10.000000      -7.5341643     -13.0364612      -4.4587323
-1219.000000  -10.000000      -7.0359131     -12.9205087      -4.4190742
-1218.000000  -10.000000      -6.5735413     -12.7933868      -4.3755960
-1217.000000  -10.000000      -6.1444638     -12.6583547      -4.3294123
-1216.000000  -10.000000      -5.7461560     -12.5180935      -4.2814401
-1215.000000  -10.000000      -5.3761962     -12.3747959      -4.2324295
-1214.000000  -10.000000      -5.0322912     -12.2302448      -4.1829901
-1213.000000  -10.000000      -4.7122913     -12.0858815      -4.1336149
-1212.000000  -10.000000      -4.4141960     -11.9428634      -4.0846998
-1211.000000  -10.000000      -4.1361533     -11.8021132      -4.0365605
-1210.000000  -10.000000      -3.8764565     -11.6643605      -3.9894462
-1209.000000  -10.000000      -3.6335369     -11.5301757      -3.9435524
-1208.000000  -10.000000      -3.4059561     -11.3999997      -3.8990295
-1207.000000  -10.000000      -3.1923969     -11.2741671      -3.8559922
-1206.000000  -10.000000      -2.9916542     -11.1529263      -3.8145255
-1205.000000  -10.000000      -2.8026259     -11.0364564      -3.7746904
-1204.000000  -10.000000      -2.6243040     -10.9248798      -3.7365290
-1203.000000  -10.000000      -2.4557660     -10.8182745      -3.7000678
-1202.000000  -10.000000      -2.2961676     -10.7166824      -3.6653213
-1201.000000  -10.000000      -2.1447345     -10.6201176      -3.6322942
-1200.000000  -10.000000      -2.0007565     -10.5285724      -3.6009838
-1199.000000  -10.000000      -1.8635807     -10.4420222      -3.5713819
-1198.000000  -10.000000      -1.7326060     -10.3604302      -3.5434758
-1197.000000  -10.000000      -1.6072778     -10.2837504      -3.5172498
-1196.000000  -10.000000      -1.4870833     -10.2119311      -3.4926861
-1195.000000  -10.000000      -1.3715472     -10.1449163      -3.4697657
-1194.000000  -10.000000      -1.2602278     -10.0826486      -3.4484689
-1193.000000  -10.000000      -1.1527132     -10.0250699      -3.4287759
-1192.000000  -10.000000      -1.0486182      -9.9721233      -3.4106670
-1191.000000  -10.000000      -0.9475811      -9.9237537      -3.3941237
-1190.000000  -10.000000      -0.8492614      -9.8799090      -3.3791279
-1189.000000  -10.000000      -0.7533366      -9.8405404      -3.3656630
-1188.000000  -10.000000      -0.6595002      -9.8056033      -3.3537139
-1187.000000  -10.000000      -0.5674598      -9.7750575      -3.3432666
-1186.000000  -10.000000      -0.4769343      -9.7488677      -3.3343091
-1185.000000  -10.000000      -0.3876527      -9.7270035      -3.3268311
-1184.000000  -10.000000      -0.2993520      -9.7094400      -3.3208241
-1183.000000  -10.000000      -0.2117754      -9.6961578      -3.3162813
-1182.000000  -10.000000      -0.1246708      -9.6871428      -3.3131980
-1181.000000  -10.000000      -0.0377889      -9.6823870      -3.3115714
-1180.000000  -10.000000       0.0491180      -9.6818877      -3.3114006
-1179.000000  -10.000000       0.1362980      -9.6856481      -3.3126868
-1178.000000  -10.000000       0.2240008      -9.6936773      -3.3154329
-1177.000000  -10.000000       0.3124795      -9.7059897      -3.3196440
-1176.000000  -10.000000       0.4019924      -9.7226054      -3.3253269
-1175.000000  -10.000000       0.4928043      -9.7435500      -3.3324904
-1174.000000  -10.000000       0.5851884      -9.7688543      -3.3411450
-1173.000000  -10.000000       0.6794285      -9.7985542      -3.3513029
-1172.000000  -10.000000       0.7758203      -9.8326901      -3.3629781
-1171.000000  -10.000000       0.8746740      -9.8713072      -3.3761859
-1170.000000  -10.000000       0.9763163      -9.9144542      -3.3909431
-1169.000000  -10.000000       1.0810928      -9.9621834      -3.4072674
-1168.000000  -10.000000       1.1893707     -10.0145495      -3.4251777
-1167.000000  -10.000000       1.3015415     -10.0716092      -3.4446932
-1166.000000  -10.000000       1.4180242     -10.1334196      -3.4658336
-1165.000000  -10.000000       1.5392685     -10.2000373      -3.4886182
-1164.000000  -10.000000       1.6657586     -10.2715165      -3.5130656
-1163.000000  -10.000000       1.7980171     -10.3479071      -3.5391927
-1162.000000  -10.000000       1.9366099     -10.4292521      -3.5670143
-1161.000000  -10.000000       2.0821502     -10.5155849      -3.5965418
-1160.000000  -10.000000       2.2353048     -10.6069254      -3.6277821
-1159.000000  -10.000000       2.3967992     -10.7032756      -3.6607359
-1158.000000  -10.000000       2.5674243     -10.8046144      -3.6953958
-1157.000000  -10.000000       2.7480432     -10.9108906      -3.7317444
-1156.000000  -10.000000       2.9395989     -11.0220155      -3.7697513
-1155.000000  -10.000000       3.1431219     -11.1378524      -3.8093699
-1154.000000  -10.000000       3.3597391     -11.2582058      -3.8505332
-1153.000000  -10.000000       3.5906828     -11.3828063      -3.8931490
-1152.000000  -10.000000       3.8372993     -11.5112940      -3.9370944
-1151.000000  -10.000000       4.1010587     -11.6431971      -3.9822079
-1150.000000  -10.000000       4.3835632     -11.7779074      -4.0282816
-1149.000000  -10.000000       4.6865553     -11.9146497      -4.0750502
-1148.000000  -10.000000       5.0119235     -12.0524459      -4.1221793
-1147.000000  -10.000000       5.3617058     -12.1900715      -4.1692500
-1146.000000  -10.000000       5.7380883     -12.3260048      -4.2157419
-1145.000000  -10.000000       6.1433979     -12.4583662      -4.2610122
-1144.000000  -10.000000       6.5800848     -12.5848479      -4.3042715
-1143.000000  -10.000000       7.0506932     -12.7026321      -4.3445560
-1142.000000  -10.000000       7.5578140     -12.8082986      -4.3806961
